"","switch","arsenic","dist","assoc","educ","subset"
"1123",1,1.18,36.0530014038086,0,5,"training"
"1124",1,1.05,11.5069999694824,0,10,"training"
"1125",0,1.43,8.28699970245361,1,14,"training"
"1126",0,0.81,12.2259998321533,1,3,"training"
"1127",0,1.25,35.4500007629395,0,10,"test"
"1128",0,0.96,10.0299997329712,0,7,"training"
"1129",0,0.53,18.9330005645752,0,0,"test"
"1130",0,0.71,11.0150003433228,1,8,"training"
"1131",0,1.78,13.1949996948242,0,7,"training"
"1132",0,1.32,34.7220001220703,0,5,"test"
"1133",0,0.56,24.6949996948242,0,0,"training"
"1134",1,1.21,39.8720016479492,0,0,"test"
"1135",1,1.44,33.1520004272461,0,10,"test"
"1136",1,1.63,26.7399997711182,0,8,"test"
"1137",0,0.87,6.85599994659424,1,10,"training"
"1138",1,0.56,34.9690017700195,0,5,"training"
"1139",1,1.92,10.3979997634888,1,0,"training"
"1140",0,0.91,38.931999206543,1,5,"test"
"1141",1,1.34,33.9059982299805,1,5,"training"
"1142",1,1.43,27.0259990692139,1,12,"training"
"1143",0,1,45.6860008239746,0,13,"training"
"1144",1,0.65,8.27700042724609,0,10,"test"
"1145",0,1.49,12.5979995727539,0,4,"training"
"1146",1,0.71,28.2250003814697,1,10,"test"
"1147",1,1.03,39.9339981079102,0,9,"test"
"1148",0,1.05,7.24200010299683,0,0,"test"
"1149",1,0.89,40.0709991455078,0,12,"training"
"1150",1,3.03,57.1049995422363,0,8,"training"
"1151",1,4.77,38.882999420166,0,5,"training"
"1152",1,1.1,59.5180015563965,0,10,"test"
"1153",1,1.37,40.5449981689453,0,0,"training"
"1154",1,1.41,21.2959995269775,0,0,"training"
"1155",1,1.27,33.4389991760254,0,8,"training"
"1156",1,0.93,34.5029983520508,0,10,"training"
"1157",1,0.91,16.2280006408691,0,0,"test"
"1158",1,1.04,51.7389984130859,0,0,"test"
"1159",1,1.54,41.6549987792969,0,5,"test"
"1160",1,0.92,48.0120010375977,0,5,"training"
"1161",1,1.64,40.2379989624023,0,5,"test"
"1162",1,1.43,31.3339996337891,0,0,"training"
"1163",1,0.85,16.9440002441406,0,0,"test"
"1164",1,0.71,17.9589996337891,0,5,"training"
"1165",1,0.96,17.7670001983643,0,0,"training"
"1166",1,0.75,22.6790008544922,0,0,"test"
"1167",1,1.29,32.9659996032715,1,0,"training"
"1168",1,0.87,21.9389991760254,0,0,"training"
"1169",1,0.58,37.3089981079102,0,0,"training"
"1170",1,0.73,14.414999961853,0,10,"test"
"1171",1,1.8,17.1840000152588,0,10,"training"
"1172",1,1.82,63.5620002746582,0,0,"test"
"1173",1,1.66,62.9599990844727,0,0,"test"
"1174",1,0.88,46.5270004272461,0,0,"training"
"1175",0,1.23,39.7809982299805,0,0,"test"
"1176",1,1.71,29.2119998931885,0,0,"test"
"1177",1,0.87,25.4160003662109,0,5,"training"
"1178",1,0.76,21.4209995269775,0,0,"test"
"1179",0,2.01,35.2190017700195,0,0,"training"
"1180",1,1.74,40.7849998474121,0,0,"test"
"1181",0,1.78,46.9720001220703,0,0,"training"
"1182",0,1.74,83.9049987792969,0,0,"test"
"1183",0,2.22,35.1800003051758,0,5,"training"
"1184",0,1.29,156.018005371094,0,0,"test"
"1185",0,2.87,116.516998291016,0,0,"training"
"1186",0,1.71,111.880996704102,0,5,"training"
"1187",1,2.21,114.776000976562,0,10,"test"
"1188",1,2.58,119.876998901367,1,8,"training"
"1189",1,1.69,150.330993652344,0,0,"test"
"1190",1,0.7,61.2159996032715,0,0,"training"
"1191",1,1.45,44.7550010681152,0,0,"training"
"1192",1,1.2,34.742000579834,0,0,"training"
"1193",1,1.22,58.5359992980957,0,0,"training"
"1194",0,1.36,49.7910003662109,0,5,"test"
"1195",1,1.12,57.4410018920898,0,0,"training"
"1196",1,0.88,16.0330009460449,0,5,"training"
"1197",1,1.64,19.4230003356934,1,5,"training"
"1198",1,1.37,15.2980003356934,1,5,"training"
"1199",1,1.01,8.14000034332275,0,5,"training"
"1200",0,0.62,34.9580001831055,0,5,"test"
"1201",1,1.14,41.5369987487793,0,10,"test"
"1202",0,1.69,50.3950004577637,0,5,"training"
"1203",1,2.38,49.7620010375977,0,5,"test"
"1204",1,1.51,32.2490005493164,1,0,"training"
"1205",1,1.28,23.2670001983643,1,0,"training"
"1206",0,1.4,34.2929992675781,0,0,"test"
"1207",0,1.2,50.8320007324219,1,0,"training"
"1208",0,1.14,46.4090003967285,0,0,"training"
"1209",0,2.08,31.7229995727539,0,5,"training"
"1210",0,1.7,17.8840007781982,0,0,"test"
"1211",1,1.07,20.6979999542236,0,5,"training"
"1212",0,1.19,25.7940006256104,0,0,"training"
"1213",1,1.32,42.3120002746582,0,4,"test"
"1214",1,2.01,43.7369995117188,0,5,"training"
"1215",0,2.88,38.7459983825684,0,5,"test"
"1216",1,1.24,15.0550003051758,0,5,"training"
"1217",0,2.89,7.55299997329712,0,5,"training"
"1218",1,2.77,26.5049991607666,0,5,"training"
"1219",1,0.78,35.5870018005371,0,11,"test"
"1220",0,1.99,18.8199996948242,0,5,"test"
"1221",1,2.25,25.5149993896484,0,5,"training"
"1222",1,1.41,14.7910003662109,0,5,"test"
"1223",0,0.66,8.7209997177124,0,5,"test"
"1224",1,0.62,4.13600015640259,0,0,"test"
"1225",1,1.28,19.2740001678467,0,0,"test"
"1226",1,1.51,31.3470001220703,0,0,"test"
"1227",1,0.75,30.9449996948242,0,0,"test"
"1228",1,0.79,35.8720016479492,0,0,"training"
"1229",1,0.63,50.4580001831055,0,0,"test"
"1230",1,0.68,53.818000793457,0,0,"test"
"1231",1,1.25,52.1319999694824,0,0,"test"
"1232",1,1.09,54.0169982910156,0,0,"test"
"1233",0,0.66,49.0550003051758,0,0,"test"
"1234",1,1.11,39.1030006408691,0,0,"test"
"1235",1,2.2,35.484001159668,0,0,"test"
"1236",1,1.01,53.8450012207031,0,0,"test"
"1237",0,0.56,49.4410018920898,0,0,"training"
"1238",0,0.64,69.0849990844727,0,0,"test"
"1239",1,0.67,65.2750015258789,0,0,"test"
"1240",1,1.11,88.0429992675781,0,0,"training"
"1241",1,1.38,62.625,0,0,"test"
"1242",0,0.85,62.048999786377,0,0,"test"
"1243",0,0.8,69.1989974975586,0,0,"training"
"1244",1,1.26,42.8030014038086,0,0,"test"
"1245",0,1.96,36.875,0,0,"training"
"1246",0,0.92,36.4939994812012,0,0,"training"
"1247",0,0.87,48.3889999389648,0,6,"training"
"1248",1,3.93,24.9479999542236,0,0,"training"
"1249",1,1.01,32.7620010375977,0,0,"training"
"1250",0,1.81,60.5789985656738,0,0,"test"
"1251",0,3.92,82.870002746582,0,0,"training"
"1252",0,1.68,62.5139999389648,0,0,"training"
"1253",1,1.23,64.1149978637695,0,0,"test"
"1254",1,0.75,82.0270004272461,0,0,"training"
"1255",1,0.74,38.9469985961914,0,0,"test"
"1256",1,1.2,34.3310012817383,0,0,"training"
"1257",1,2.04,39.4220008850098,0,0,"training"
"1258",0,1.34,26.5179996490479,0,0,"training"
"1259",0,1.19,29.2150001525879,0,0,"test"
"1260",0,0.63,49.8540000915527,0,0,"test"
"1261",0,1.13,97.5130004882812,0,0,"training"
"1262",0,2.24,90.9240036010742,0,0,"training"
"1263",0,2.21,80.8440017700195,0,0,"test"
"1264",0,1.35,54.5050010681152,0,0,"test"
"1265",1,0.64,57.7369995117188,0,0,"training"
"1266",1,2,89.9710006713867,0,0,"training"
"1267",0,2.85,87.0189971923828,1,0,"test"
"1268",0,2.09,87.140998840332,0,0,"test"
"1269",0,1.9,68.4229965209961,0,0,"test"
"1270",1,3.58,94.0869979858398,0,0,"test"
"1271",0,3.31,83.3099975585938,0,0,"test"
"1272",1,0.89,16.4340000152588,0,0,"test"
"1273",0,0.6,59.7610015869141,0,0,"training"
"1274",0,2.47,37.5789985656738,0,0,"training"
"1275",1,1.76,44.4720001220703,1,8,"test"
"1276",1,2.87,53.564998626709,1,10,"test"
"1277",1,2.82,47.2849998474121,1,10,"training"
"1278",1,1.7,66.9189987182617,0,0,"training"
"1279",1,1.81,51.2509994506836,0,0,"test"
"1280",1,2.43,39.351001739502,0,0,"training"
"1281",0,0.51,59.2840003967285,0,0,"test"
"1282",1,2.55,54.2410011291504,0,0,"training"
"1283",1,1.91,55.2060012817383,0,0,"test"
"1284",1,2.17,33.609001159668,0,0,"training"
"1285",1,1.23,75.4710006713867,0,9,"training"
"1286",1,3.17,19.2240009307861,0,0,"test"
"1287",1,1.37,5.51200008392334,0,0,"test"
"1288",1,2.4,17.1650009155273,0,0,"training"
"1289",1,1.71,19.2590007781982,0,0,"test"
"1290",1,2.92,12.9670000076294,0,0,"test"
"1291",1,1.81,20.5170001983643,0,0,"training"
"1292",1,2.86,39.7529983520508,0,0,"test"
"1293",1,3.16,41.4620018005371,0,0,"test"
"1294",1,2.63,71.7490005493164,0,0,"training"
"1295",1,1.91,59.4710006713867,0,0,"training"
"1296",1,1.1,27.4650001525879,0,10,"training"
"1297",1,4.68,82.8140029907227,0,0,"training"
"1298",1,4.27,76.9160003662109,0,0,"training"
"1299",1,2.31,40.6980018615723,0,0,"training"
"1300",1,1.6,15.3579998016357,0,0,"training"
"1301",1,2.47,17.7310009002686,0,0,"test"
"1302",0,2.3,11.0410003662109,1,10,"test"
"1303",1,1.77,33.2529983520508,0,10,"test"
"1304",1,2.24,33.3300018310547,0,10,"training"
"1305",1,3.09,50.0449981689453,0,5,"test"
"1306",1,0.58,54.798999786377,0,8,"test"
"1307",1,1.79,47.4269981384277,0,0,"training"
"1308",1,2.95,60.5419998168945,0,0,"test"
"1309",1,3.67,77.9830017089844,0,6,"test"
"1310",1,1.63,82.75,1,7,"training"
"1311",1,2.21,57.5709991455078,0,9,"test"
"1312",1,2.2,82.7590026855469,0,0,"training"
"1313",1,1.37,106.053001403809,0,9,"test"
"1314",1,1.25,78.6790008544922,0,9,"test"
"1315",1,2.59,9.99400043487549,0,10,"training"
"1316",1,1.71,100.549003601074,0,10,"training"
"1317",1,3.03,10.3660001754761,0,12,"training"
"1318",1,1.06,6.11499977111816,0,0,"training"
"1319",1,2.52,25.0030002593994,0,10,"training"
"1320",1,1,28.4309997558594,0,6,"training"
"1321",0,2.05,29.3299999237061,1,4,"training"
"1322",0,1.44,25.1499996185303,0,10,"test"
"1323",0,1.46,9.29500007629395,0,5,"training"
"1324",1,1.32,12.503999710083,0,5,"training"
"1325",1,0.52,7.72800016403198,1,0,"test"
"1326",1,0.89,25.257999420166,0,0,"test"
"1327",1,0.92,19.4799995422363,0,5,"test"
"1328",1,0.54,14.3629999160767,0,0,"test"
"1329",1,0.53,19.4190006256104,0,0,"test"
"1330",1,0.84,21.2810001373291,0,0,"test"
"1331",1,1.34,40.0769996643066,0,0,"training"
"1332",1,1.19,31.3990001678467,0,10,"test"
"1333",1,0.95,49.7760009765625,0,0,"training"
"1334",0,3.12,84.5869979858398,0,0,"training"
"1335",1,3.1,78.0189971923828,0,0,"training"
"1336",1,3.04,88.1309967041016,0,0,"test"
"1337",1,0.58,31.4969997406006,0,0,"test"
"1338",0,1.64,40.4519996643066,0,10,"test"
"1339",0,1.48,47.1269989013672,0,8,"training"
"1340",0,0.69,11.8500003814697,0,0,"test"
"1341",0,0.51,12.125,0,12,"test"
"1342",1,0.63,29.7399997711182,1,12,"training"
"1343",1,0.53,15.3450002670288,0,0,"training"
"1344",1,0.61,51.6360015869141,0,0,"training"
"1345",0,0.69,49.9269981384277,0,10,"test"
"1346",0,0.94,62.9259986877441,0,0,"training"
"1347",1,0.67,17.2700004577637,0,0,"test"
"1348",0,1.23,35.601001739502,0,11,"test"
"1349",0,0.92,40.1069984436035,1,0,"training"
"1350",1,1.71,57.701000213623,0,0,"training"
"1351",1,1.22,42.8930015563965,0,0,"training"
"1352",1,4.19,31.5410003662109,0,5,"test"
"1353",1,2.03,64.088996887207,1,8,"test"
"1354",1,3.96,38.617000579834,0,9,"training"
"1355",1,3.78,42.9000015258789,0,0,"test"
"1356",1,2.56,43.8800010681152,0,5,"test"
"1357",1,4.53,123.581001281738,0,0,"test"
"1358",1,2.29,144.708999633789,1,5,"test"
"1359",1,3.21,154.595993041992,0,6,"training"
"1360",1,1.76,134.102996826172,0,8,"test"
"1361",0,2.38,58.6119995117188,0,5,"test"
"1362",1,1.56,63.5800018310547,1,5,"test"
"1363",1,0.85,53.125,0,5,"test"
"1364",0,1.12,61.3689994812012,0,5,"test"
"1365",1,0.7,21.5779991149902,0,0,"training"
"1366",1,1.34,20.5359992980957,0,5,"training"
"1367",0,0.91,33.7879981994629,0,5,"test"
"1368",0,0.69,8.30099964141846,1,0,"training"
"1369",0,1.2,24.1410007476807,1,0,"test"
"1370",0,0.75,53.306999206543,1,5,"training"
"1371",0,0.88,64.1259994506836,1,5,"test"
"1372",0,1,149.292999267578,1,8,"test"
"1373",0,1.96,130.20100402832,1,10,"test"
"1374",0,1.24,114.263000488281,1,8,"test"
"1375",0,0.77,110.458999633789,1,8,"training"
"1376",0,0.67,112.754997253418,1,7,"test"
"1377",0,1.24,84.6060028076172,0,5,"training"
"1378",0,1.48,90.4459991455078,0,5,"test"
"1379",1,1.02,3.69700002670288,0,0,"test"
"1380",1,1.56,22.5650005340576,0,5,"test"
"1381",0,1.52,8.17800045013428,0,5,"training"
"1382",1,1.25,20.5639991760254,0,5,"test"
"1383",1,0.56,20.9260005950928,0,0,"test"
"1384",1,1.24,17.867000579834,0,0,"test"
"1385",1,0.6,8.71500015258789,0,0,"training"
"1386",1,1.05,16.6650009155273,0,0,"test"
"1387",1,0.93,30.92799949646,0,6,"test"
"1388",1,0.57,49.4519996643066,0,0,"test"
"1389",1,3.72,25.8159999847412,0,8,"test"
"1390",1,0.7,30.6459999084473,0,0,"test"
"1391",1,0.81,29.8229999542236,0,0,"training"
"1392",1,0.57,21.4300003051758,1,9,"training"
"1393",1,1.46,12.0030002593994,0,8,"training"
"1394",0,0.94,7.23699998855591,0,6,"training"
"1395",0,1.19,15.4069995880127,0,9,"test"
"1396",0,1.26,7.48099994659424,1,10,"training"
"1397",1,1.31,29.9260005950928,0,0,"test"
"1398",1,1.03,25.8390007019043,0,0,"test"
"1399",1,1.07,16.0909996032715,0,0,"test"
"1400",0,0.58,22.9300003051758,1,12,"test"
"1401",1,0.7,19.011999130249,0,0,"test"
"1402",1,0.61,26.5279998779297,0,0,"training"
"1403",0,0.66,9.4980001449585,0,0,"training"
"1404",0,0.63,16.9200000762939,1,4,"test"
"1405",0,0.86,22.7329998016357,1,4,"test"
"1406",0,0.63,11.3439998626709,0,0,"training"
"1407",0,0.61,4.65100002288818,0,10,"training"
"1408",1,0.85,3.56900000572205,0,10,"test"
"1409",1,0.61,15.4919996261597,0,5,"test"
"1410",0,0.51,14.5629997253418,0,10,"training"
"1411",1,2.52,28.1609992980957,0,5,"training"
"1412",0,0.53,7.98899984359741,0,9,"test"
"1413",1,1.15,3.61199998855591,0,0,"training"
"1414",1,1.02,26.3740005493164,1,8,"test"
"1415",1,0.85,10.7209997177124,1,6,"test"
"1416",0,1.1,23.246000289917,0,0,"training"
"1417",0,3.43,27.7649993896484,1,0,"training"
"1418",1,0.56,32.1469993591309,1,10,"training"
"1419",1,1.58,39.3409996032715,0,7,"test"
"1420",0,1.83,10.125,0,10,"test"
"1421",1,0.83,29.3290004730225,1,5,"test"
"1422",1,1.08,20.6110000610352,1,10,"test"
"1423",1,1.28,19.8850002288818,1,2,"test"
"1424",1,0.9,4.11899995803833,1,11,"test"
"1425",1,1.23,12.7130002975464,1,0,"test"
"1426",1,0.52,13.5930004119873,0,12,"test"
"1427",1,0.96,19.5429992675781,1,5,"test"
"1428",1,1.26,16.8500003814697,1,0,"training"
"1429",0,1.19,20.3889999389648,1,7,"test"
"1430",1,0.55,16.9360008239746,1,10,"training"
"1431",1,0.63,7.19199991226196,1,6,"training"
"1432",1,0.97,8.0600004196167,0,10,"training"
"1433",0,1.25,7.01200008392334,1,0,"test"
"1434",1,0.97,63.1500015258789,0,5,"training"
"1435",1,1.46,57.3610000610352,0,0,"training"
"1436",1,0.72,34.4389991760254,0,10,"training"
"1437",0,3.74,2.4539999961853,1,0,"training"
"1438",0,5.24,36.4090003967285,0,10,"training"
"1439",1,1.21,9.21300029754639,0,9,"training"
"1440",0,0.56,14.3780002593994,0,0,"training"
"1441",0,0.53,10.4490003585815,1,2,"training"
"1442",0,1.64,50.4910011291504,0,3,"training"
"1443",0,0.73,7.50299978256226,0,0,"test"
"1444",0,1.09,15.6619997024536,0,0,"training"
"1445",1,1.44,12.3929996490479,1,0,"training"
"1446",0,0.9,17.1590003967285,0,5,"training"
"1447",1,1.49,12.5190000534058,0,8,"training"
"1448",0,1.28,0.925999999046326,1,5,"training"
"1449",1,0.52,2.79099988937378,0,0,"training"
"1450",1,0.77,24.6889991760254,1,9,"test"
"1451",1,0.82,27.1569995880127,0,10,"training"
"1452",1,0.74,12.0150003433228,0,14,"test"
"1453",1,1.55,30.0170001983643,0,10,"training"
"1454",1,2.18,15.9409999847412,0,10,"training"
"1455",1,1.07,20.2029991149902,0,10,"test"
"1456",1,1.07,8.58399963378906,1,0,"test"
"1457",0,1.44,26.5359992980957,1,8,"training"
"1458",1,1.37,41,1,0,"training"
"1459",1,0.98,46.4389991760254,1,8,"test"
"1460",1,0.62,3.03200006484985,0,3,"test"
"1461",1,0.63,36.7729988098145,0,5,"test"
"1462",1,2.17,41.7099990844727,0,5,"test"
"1463",1,0.9,34.6539993286133,1,0,"test"
"1464",1,1.85,43.4259986877441,1,0,"test"
"1465",1,1.44,28.4769992828369,1,10,"test"
"1466",1,1.03,9.64000034332275,0,10,"training"
"1467",1,0.63,11.9739999771118,1,0,"test"
"1468",1,1.46,7.27699995040894,0,10,"training"
"1469",0,2.21,19.3209991455078,0,5,"training"
"1470",1,1.01,6.50699996948242,0,0,"test"
"1471",1,0.77,25.9519996643066,0,0,"test"
"1472",1,0.64,16.8579998016357,0,9,"training"
"1473",1,0.66,19.2649993896484,0,7,"test"
"1474",0,0.6,72.8330001831055,0,0,"test"
"1475",1,0.86,63.3250007629395,0,9,"training"
"1476",0,1,22.181999206543,1,5,"test"
"1477",1,1.75,24.1830005645752,1,10,"training"
"1478",0,1.76,24.6909999847412,1,2,"test"
"1479",0,1.02,26.7950000762939,0,5,"test"
"1480",1,1.8,5.28499984741211,0,10,"training"
"1481",0,2.99,31.4389991760254,0,6,"test"
"1482",1,0.87,66.9580001831055,1,0,"training"
"1483",1,1.19,13.2299995422363,0,10,"test"
"1484",1,3.26,23.0300006866455,1,3,"test"
"1485",1,6.53,36.4140014648438,1,12,"test"
"1486",1,4.22,30.6189994812012,0,12,"training"
"1487",0,3.67,12.4799995422363,1,6,"test"
"1488",1,3.58,5.38800001144409,0,10,"test"
"1489",1,3.21,7.75899982452393,0,3,"test"
"1490",1,3.52,42.0870018005371,0,12,"test"
"1491",1,3.32,6.3899998664856,0,12,"training"
"1492",1,2,14.6239995956421,0,0,"test"
"1493",1,2.89,11.2829999923706,0,8,"training"
"1494",1,3.12,11.5670003890991,0,8,"test"
"1495",1,2.13,86.0179977416992,0,6,"training"
"1496",1,1.68,9.56099987030029,0,5,"training"
"1497",0,0.88,28.6539993286133,1,7,"training"
"1498",1,2.69,41.0750007629395,0,5,"test"
"1499",1,3.36,41.8540000915527,0,0,"training"
"1500",1,2.18,27.5849990844727,0,8,"test"
"1501",0,1.36,10.4709997177124,0,0,"test"
"1502",1,3.46,34.2690010070801,0,9,"training"
"1503",1,2.88,24.0979995727539,0,0,"test"
"1504",1,2.1,10.9650001525879,0,0,"test"
"1505",1,2.45,5.01399993896484,0,0,"test"
"1506",1,2.98,32.1100006103516,0,5,"training"
"1507",1,2.27,27.5389995574951,0,0,"training"
"1508",1,2.37,32.4620018005371,0,5,"test"
"1509",1,1.67,14.0430002212524,1,9,"training"
"1510",1,2.08,11.0950002670288,0,0,"training"
"1511",1,2.17,8.18200016021729,1,5,"training"
"1512",1,2.18,3.67499995231628,1,8,"training"
"1513",1,1.92,16.3530006408691,1,0,"test"
"1514",1,2.61,22.6860008239746,0,0,"training"
"1515",1,2.03,32.1199989318848,0,5,"training"
"1516",1,5.06,15.0799999237061,0,0,"test"
"1517",1,2.38,5.25600004196167,0,5,"test"
"1518",1,2.96,19.8419990539551,1,9,"training"
"1519",1,3.12,22.2900009155273,0,10,"training"
"1520",0,1.67,46.0349998474121,0,7,"test"
"1521",1,2.39,23.8379993438721,0,0,"training"
"1522",1,2.66,28.5790004730225,0,0,"test"
"1523",1,3.31,20.132999420166,0,6,"training"
"1524",1,5.41,11.6929998397827,0,6,"training"
"1525",0,2.41,25.0289993286133,1,3,"test"
"1526",0,0.62,20.1679992675781,0,0,"test"
"1527",1,1.28,15.5640001296997,0,2,"training"
"1528",1,2.04,19.0699996948242,1,4,"test"
"1529",1,2.31,31.5270004272461,0,0,"test"
"1530",1,2.46,17.6180000305176,1,0,"training"
"1531",0,1.92,33.6310005187988,0,0,"training"
"1532",1,3.26,37.9790000915527,1,7,"training"
"1533",1,1.85,28.7910003662109,1,0,"training"
"1534",1,2.05,19.2810001373291,1,0,"training"
"1535",1,1.65,30.7679996490479,1,0,"test"
"1536",1,0.61,63.6549987792969,1,0,"training"
"1537",1,1.99,57.2859992980957,0,0,"training"
"1538",1,3.56,55.4090003967285,0,0,"test"
"1539",1,1.98,45.2519989013672,0,0,"test"
"1540",1,2.06,32.8790016174316,1,0,"test"
"1541",1,1.7,27.0580005645752,1,5,"test"
"1542",1,2.02,23.8209991455078,0,0,"test"
"1543",1,2.13,48.773998260498,1,3,"training"
"1544",0,0.67,5.22900009155273,0,8,"training"
"1545",1,3.34,23.8490009307861,0,6,"test"
"1546",1,2.32,13.451000213623,0,4,"training"
"1547",1,1.88,31.2360000610352,0,5,"training"
"1548",0,2.82,62.3400001525879,0,0,"training"
"1549",0,2.47,32.2649993896484,0,5,"test"
"1550",0,2.86,41.3019981384277,0,0,"test"
"1551",1,3.26,42.298999786377,0,5,"test"
"1552",0,0.92,54.2309989929199,1,0,"test"
"1553",0,1.46,45.2220001220703,0,5,"training"
"1554",0,2.86,60.2550010681152,1,5,"test"
"1555",0,3.27,66.3239974975586,0,5,"training"
"1556",0,3.45,64.7939987182617,1,5,"training"
"1557",0,4.46,37.8730010986328,0,8,"test"
"1558",0,3.32,28.8899993896484,1,5,"test"
"1559",0,4.78,46.6119995117188,0,5,"training"
"1560",0,3.86,52.7290000915527,0,0,"training"
"1561",0,2.97,58.0110015869141,0,10,"training"
"1562",0,2.72,48.076000213623,0,5,"test"
"1563",1,3.01,40.0929985046387,0,0,"training"
"1564",0,1.29,71.3870010375977,1,12,"training"
"1565",0,1.95,74.2730026245117,0,0,"test"
"1566",1,5.28,50.1150016784668,0,5,"test"
"1567",1,6,70.6179962158203,0,0,"training"
"1568",1,3.36,75.3219985961914,1,5,"training"
"1569",1,2.61,59.5800018310547,0,5,"training"
"1570",1,2.39,80.6650009155273,0,0,"test"
"1571",1,1.09,44.3769989013672,0,12,"test"
"1572",1,3.75,33.9939994812012,0,6,"test"
"1573",1,1.24,46.5460014343262,0,0,"training"
"1574",0,4.74,47.7309989929199,0,5,"test"
"1575",0,4.25,37.4459991455078,0,0,"training"
"1576",1,1.36,20.3939990997314,0,5,"training"
"1577",1,3.41,30.1599998474121,1,5,"test"
"1578",1,2.72,18.0100002288818,0,8,"test"
"1579",1,2.6,35.4249992370605,1,7,"test"
"1580",0,2.64,57.6720008850098,0,0,"training"
"1581",0,3.34,82.6340026855469,0,6,"test"
"1582",1,3.28,68.5989990234375,0,10,"test"
"1583",0,3.62,113.283996582031,1,8,"training"
"1584",0,3.12,72.6760025024414,0,7,"test"
"1585",1,1.83,74.7490005493164,1,7,"test"
"1586",0,2.98,70.4219970703125,1,5,"test"
"1587",0,2.79,60.2799987792969,1,5,"training"
"1588",0,2.24,22.0979995727539,0,0,"test"
"1589",1,1.56,54.984001159668,1,9,"training"
"1590",1,1.35,28.625,0,10,"test"
"1591",1,1.95,2.84899997711182,0,10,"test"
"1592",1,1.7,3.38000011444092,0,8,"test"
"1593",1,1.15,29.7810001373291,0,5,"training"
"1594",0,1.98,17.8020000457764,1,5,"training"
"1595",1,0.96,20.201000213623,0,6,"training"
"1596",1,1.48,22.3990001678467,0,0,"training"
"1597",0,0.87,12.5249996185303,0,0,"test"
"1598",1,0.63,140.11799621582,0,0,"test"
"1599",0,1.21,158.485000610352,0,0,"training"
"1600",1,2.05,150.768997192383,0,0,"training"
"1601",0,2.96,172.522003173828,0,0,"training"
"1602",1,1.4,152.029006958008,0,0,"training"
"1603",1,2.64,151.039001464844,0,0,"test"
"1604",1,1.95,165.416000366211,0,0,"test"
"1605",0,5.54,167.083999633789,0,0,"training"
"1606",1,1.12,25.5779991149902,0,0,"test"
"1607",1,2.18,33.2999992370605,0,6,"training"
"1608",1,3.02,32.2050018310547,0,5,"training"
"1609",0,1.77,18.0480003356934,1,0,"test"
"1610",1,1.46,25.3059997558594,0,5,"training"
"1611",1,1.38,10.3039999008179,1,0,"test"
"1612",1,1.63,18.1849994659424,1,0,"training"
"1613",1,1.33,10.1040000915527,1,0,"test"
"1614",0,3.48,37.5219993591309,1,5,"training"
"1615",1,1.95,15.4169998168945,0,5,"test"
"1616",1,0.84,4.34100008010864,0,7,"test"
"1617",1,2.65,20.5669994354248,0,5,"test"
"1618",1,1.56,33.6790008544922,0,6,"test"
"1619",1,0.69,5.73400020599365,0,7,"test"
"1620",1,2.31,27.5189990997314,1,0,"training"
"1621",1,1.14,35.1580009460449,1,0,"test"
"1622",1,1.98,13.5670003890991,0,5,"training"
"1623",1,1.82,6.30900001525879,0,10,"training"
"1624",0,1.09,43.5289993286133,0,6,"training"
"1625",1,0.56,62.4000015258789,0,7,"training"
"1626",0,2.18,20.9370002746582,0,0,"training"
"1627",0,1.31,20.4829998016357,1,0,"test"
"1628",0,1.06,29.8759994506836,1,0,"training"
"1629",0,1.25,23.1030006408691,1,0,"test"
"1630",0,0.87,39.8230018615723,0,0,"test"
"1631",1,1.32,52.3569984436035,1,0,"test"
"1632",1,1.84,48.5299987792969,1,0,"training"
"1633",1,0.95,23.9869995117188,1,0,"training"
"1634",1,1.12,44.640998840332,1,5,"test"
"1635",1,1.32,25.4200000762939,1,5,"test"
"1636",1,0.81,63.9949989318848,1,0,"test"
"1637",0,0.57,86.2910003662109,1,0,"training"
"1638",1,2,88.7519989013672,0,4,"training"
"1639",1,1.22,65.6360015869141,0,0,"training"
"1640",0,1.91,95.302001953125,0,6,"test"
"1641",1,1.41,67.4919967651367,0,6,"test"
"1642",0,1.57,58.6339988708496,0,6,"test"
"1643",0,1.11,58.2109985351562,0,6,"training"
"1644",0,1.3,77.8820037841797,0,0,"training"
"1645",0,1.05,106.016998291016,0,6,"test"
"1646",0,0.95,118.44100189209,0,7,"training"
"1647",1,1.68,119.599998474121,1,0,"test"
"1648",1,1.26,118.359001159668,0,0,"test"
"1649",0,1.34,81.0120010375977,0,5,"training"
"1650",1,0.83,19.6350002288818,0,5,"training"
"1651",1,1.07,64.3570022583008,1,10,"training"
"1652",1,1,46.8660011291504,0,5,"test"
"1653",1,0.81,33.7799987792969,0,4,"training"
"1654",0,1.02,39.6469993591309,0,5,"test"
"1655",0,0.79,23.1450004577637,1,5,"test"
"1656",0,0.8,11.3669996261597,1,8,"training"
"1657",1,0.91,16.6860008239746,0,7,"training"
"1658",0,0.83,16.4389991760254,0,7,"test"
"1659",0,0.98,8.02999973297119,0,0,"training"
"1660",1,1.24,35.9189987182617,0,8,"test"
"1661",0,1.13,46.0690002441406,0,0,"test"
"1662",0,0.68,222.705993652344,0,5,"test"
"1663",0,1.56,184.078994750977,0,10,"training"
"1664",0,1.57,131.104995727539,0,5,"test"
